timestamp,x,y,z,qx,qy,qz,qw,roll,pitch,yaw,gripper_cmd_0to1,gripper_activated,gripper_last_action,logging_active
2026-01-14 21:17:50.519,0.4161022174006987,0.8029905694972485,0.2902965710484525,0.24239929455275147,0.9430349006040303,0.1962071210262365,0.1158901372061964,2.6976208639788255,0.12377172957539893,2.6104326188505143,1.0,0,init,1
2026-01-14 21:17:50.569,0.4111356473981132,0.7964974908803772,0.27731410256132044,0.24262767672669383,0.9449886613958213,0.1883138562100498,0.11254391089188906,2.71521375694881,0.12162476828216427,2.6125859192872887,1.0,0,init,1
2026-01-14 21:17:50.619,0.40527998862918635,0.7888141525683635,0.2630830366828455,0.24286839925272435,0.947080598178225,0.17949116701369539,0.10879431126146477,2.734831735542999,0.11917036556234942,2.614928736243525,1.0,0,init,1
2026-01-14 21:17:50.669,0.3993084443563546,0.781040669242365,0.2495807907516531,0.24307362305261299,0.9490139260427667,0.17097146175012432,0.10515008901563629,2.7537409566667876,0.11672537201472456,2.617158720221947,1.0,0,init,1
2026-01-14 21:17:50.719,0.3931580849450345,0.7729401493827334,0.23609781259900445,0.24325120754963367,0.9508883300156146,0.16230123880974687,0.10148173109768313,2.772914509014777,0.11428425626219647,2.6193737010211566,1.0,0,init,1
2026-01-14 21:17:50.768,0.3870624591131483,0.7649386211416538,0.22329886151010564,0.24343742205222035,0.9526016223296986,0.15394607232663143,0.09792332456876253,2.7913573994415954,0.11184440002953934,2.621393207769566,1.0,0,init,1
2026-01-14 21:17:50.818,0.38157690149558254,0.7578118197514656,0.212248333577967,0.24355621266180316,0.9540417740601014,0.14663515778625968,0.0947776087643687,2.8074828361255038,0.10963529085589534,2.6231869046249336,1.0,0,init,1
2026-01-14 21:17:50.868,0.3765514018789175,0.7512533455825849,0.2023565847898615,0.24364173928854432,0.9552936318795917,0.1399998762451746,0.09193918869605025,2.8220835816785996,0.10764599002266367,2.624791325292792,1.0,0,init,1
2026-01-14 21:17:50.918,0.3717600378503899,0.745103576236841,0.19335873319695485,0.24368527335666726,0.9564081693476364,0.1338939038446172,0.0892934693437172,2.8355196506608977,0.10574301425506281,2.6263001498967515,1.0,0,init,1
2026-01-14 21:17:50.968,0.3671158679200913,0.7391941830536215,0.1848837446432902,0.24368589026758825,0.9574381395674257,0.12805647496808403,0.08678095992156443,2.84834026512303,0.10395079968184379,2.6277730396307692,1.0,0,init,1
2026-01-14 21:17:51.019,0.3624060545438711,0.7333580742235828,0.17654847148341912,0.24364209351958654,0.9584297946899889,0.12228586661547483,0.08424384690884681,2.8610295769072946,0.1020728114161172,2.62929329998241,1.0,0,init,1
2026-01-14 21:17:51.069,0.3576007711525496,0.7279223423680455,0.16844526930449039,0.24340003058787696,0.9594121648131434,0.11672080129789994,0.08161481276554146,2.8733684975644813,0.0999511345286411,2.6311856256339117,1.0,0,init,1
2026-01-14 21:17:51.118,0.3525827085469469,0.7226600466497468,0.16017729008912476,0.2430112997895339,0.9604110579815056,0.11107805173986185,0.07885286490117481,2.885926730244645,0.09763090906980462,2.6333801425186283,1.0,0,init,1
2026-01-14 21:17:51.169,0.34748938528139117,0.7178599555116367,0.1518372768493643,0.24241391354955394,0.9614285099037336,0.10542084546026483,0.07600763253989017,2.8985580460363916,0.09518451533348442,2.6359779478521705,1.0,0,init,1
2026-01-14 21:17:51.218,0.34237610961219256,0.7136804599688722,0.14351569281017482,0.2415424201819136,0.9624636717585263,0.09983312014837982,0.07317299993302775,2.91105335804149,0.09275779908455718,2.6390763459567466,1.0,0,init,1
2026-01-14 21:17:51.268,0.3372331192140736,0.7101643826414816,0.13517377003766873,0.24033796714138186,0.9635241384782336,0.09423381510105025,0.07056120897225984,2.923465308520817,0.09080366160146662,2.6427468210113982,1.0,0,init,1
2026-01-14 21:17:51.318,0.3323210813195521,0.7077040551626899,0.12711763426060604,0.23879715991330455,0.9645879261089682,0.08891987173439123,0.06811244844284255,2.935247438457711,0.0890509150508124,2.6469971411817035,1.0,0,init,1
2026-01-14 21:17:51.368,0.32799473756764563,0.7066171922599934,0.11974953486583315,0.23699988502236752,0.9656024447600341,0.08422793670173293,0.06594412674225567,2.9456774645774373,0.08753935892550206,2.651615170317355,1.0,0,init,1
2026-01-14 21:17:51.418,0.3242906190667004,0.7067413769680305,0.1130936057696646,0.23505749998663727,0.9665496456674105,0.0801993772379948,0.06401417070362649,2.9546898919858484,0.08614934081287329,2.6563908238218703,1.0,0,init,1
2026-01-14 21:17:51.468,0.3213946100902354,0.7075068527202611,0.10725362027337335,0.2332784205992596,0.9673591645058968,0.07682007142330381,0.06241876284969889,2.9622411476384705,0.08502419928539327,2.660679312752278,1.0,0,init,1
2026-01-14 21:17:51.518,0.31845318599083566,0.7080975440406334,0.10064808400339295,0.23152315009789437,0.9681967365093763,0.07292509945051744,0.06061386187559095,2.9708914158571016,0.08370229219123046,2.6649860482504146,1.0,0,init,1
2026-01-14 21:17:51.568,0.31605885151241225,0.7084304613209483,0.09420149432891742,0.230121590469849,0.96891602422103,0.06911015739418165,0.05890312175335995,2.979298859315159,0.08243019528806174,2.6685177202309363,1.0,0,init,1
2026-01-14 21:17:51.619,0.3142359318768677,0.7084570958730796,0.08798586361770977,0.22913685466326322,0.9695042555293121,0.06539556096157892,0.05728194263553968,2.987423459664694,0.08119027778386306,2.6711471343676876,1.0,0,init,1
2026-01-14 21:17:51.668,0.31300911867593134,0.7081981391154284,0.08201504132433285,0.2285631407919305,0.9699640909678949,0.06180602134437152,0.05575453909532899,2.9952180281552385,0.07999192515292423,2.67288634516251,1.0,0,init,1
2026-01-14 21:17:51.718,0.3121544213632311,0.7077073140035709,0.0759185915276433,0.22827182358968337,0.9703485109888432,0.058112777682160756,0.05420928745924662,3.003195476360027,0.07875416645078737,2.6740389270022193,1.0,0,init,1
2026-01-14 21:17:51.768,0.3116145358980171,0.7070505457129446,0.06971055535711676,0.22817093926192314,0.970675245955573,0.05435848496016222,0.05265685594730931,3.011275690074908,0.07749690820939087,2.6747879124195,1.0,0,init,1
2026-01-14 21:17:51.819,0.31107668027253543,0.706344562633759,0.06357654284622064,0.22811026442790408,0.970974455569797,0.05062939663638688,0.05109773076961047,3.019302516663651,0.07620474667758256,2.6754352895562894,1.0,0,init,1
2026-01-14 21:17:51.868,0.31052039344984617,0.705669374270705,0.057426001879439525,0.2280464063196402,0.9712556096602328,0.04690645846961982,0.04956976318346479,3.027298930348698,0.07496632063952191,2.6760656611491798,1.0,0,init,1
2026-01-14 21:17:51.918,0.30996685426724657,0.7051111166656608,0.0516833415762174,0.22791235494290063,0.9715197464959909,0.04345578753966339,0.04813455268364376,3.0347218673299143,0.07378605010064924,2.676790656467293,1.0,0,init,1
2026-01-14 21:17:51.968,0.3090947947471152,0.7046530483488348,0.044220904083157764,0.22756189484902442,0.9718813151674848,0.039010391637622335,0.04626534972656423,3.044302512978795,0.07223710882084787,2.678069816392117,1.0,0,init,1
2026-01-14 21:17:52.018,0.30835599870835256,0.7050180431896561,0.03772438016923113,0.2270488441358445,0.9722181329520635,0.03542053376287365,0.044565795445992776,3.052140483138378,0.07062967502878625,2.6795802148692967,1.0,0,init,1
