timestamp,x,y,z,qx,qy,qz,qw,roll,pitch,yaw,gripper_cmd_0to1,gripper_activated,gripper_last_action,logging_active
2026-01-14 21:24:15.035,0.2616007556112021,0.7414036417262211,0.1919657131268636,0.24910425535014535,0.9585467193511813,0.13772703052859256,0.01290433451649255,2.867446191356862,-0.043892055472136135,2.639142293989668,1.0,0,init,1
2026-01-14 21:24:15.086,0.2616439530802439,0.7414431101243536,0.18827081505215443,0.2492449884653462,0.9588451682309235,0.1354462143275004,0.012132687644149522,2.8722969993819523,-0.0442662976613743,2.6389611229490146,1.0,0,init,1
2026-01-14 21:24:15.135,0.26165806345919923,0.7414600189230925,0.1838979083450862,0.24941717543232916,0.9591884633826688,0.13275273623948744,0.011192646419971865,2.8780380641221406,-0.04476485953026655,2.638735859648922,1.0,0,init,1
2026-01-14 21:24:15.185,0.2616602974040322,0.7414969463948354,0.17861197227722972,0.2496437471915927,0.959585010869099,0.129511907457086,0.010063410471548058,2.884943313739246,-0.04536583940432954,2.638415209072573,1.0,0,init,1
2026-01-14 21:24:15.235,0.26162090014718625,0.7414561930438958,0.1718708360816909,0.24992396073536932,0.960076203293833,0.12536792838734215,0.008635985821578972,2.8937606205195205,-0.0460988151680161,2.6380059116180994,1.0,0,init,1
2026-01-14 21:24:15.285,0.26156672399763525,0.741344415196977,0.1638264181462529,0.2502695289199492,0.960633822788301,0.12041548996957138,0.006923235133224585,2.904296717219724,-0.04698855752392781,2.6374747857301895,1.0,0,init,1
2026-01-14 21:24:15.335,0.26142454437802926,0.7411274345126289,0.15476674744435437,0.2506313081201295,0.9612358316391625,0.11482400806305473,0.005007048561377496,2.9161758470780192,-0.04794944542332473,2.636901409265493,1.0,0,init,1
2026-01-14 21:24:15.385,0.2611948440584948,0.7408092225411375,0.14455448088136666,0.25099249981030386,0.961879996860083,0.10854323023638145,0.0028291075047554414,2.9295220229474848,-0.04906423256313923,2.636320052769392,1.0,0,init,1
2026-01-14 21:24:15.435,0.2608833326250066,0.7403428350348578,0.13358775596170425,0.251398204323154,0.9625167652287611,0.10178493384184989,0.000496748896407963,2.9438698121155373,-0.05024197550943259,2.6356151747153365,1.0,0,init,1
2026-01-14 21:24:15.485,0.2604340540280102,0.7397008341243071,0.12217049945994385,-0.251813192581603,-0.9631279175286303,-0.09471530039483356,0.0019345257665347219,2.9588654198560245,-0.051450212083806936,2.6348493501107844,1.0,0,init,1
2026-01-14 21:24:15.535,0.25996207071388866,0.7389482404229796,0.11105447437846053,-0.25218968159595057,-0.9636717289992554,-0.0878567070109465,0.004285120454744084,2.9734005737870004,-0.05259625553851807,2.6341139870434187,1.0,0,init,1
2026-01-14 21:24:15.586,0.25938433052793175,0.7381402645914232,0.10094808901499824,-0.252527540649811,-0.9641213784147028,-0.08159735502244149,0.0064560475860466265,2.986672554052357,-0.05368577056845624,2.63341975090565,1.0,0,init,1
2026-01-14 21:24:15.635,0.25883303842216837,0.7373275501435974,0.09212489383110545,-0.25281359690443134,-0.9644814703317626,-0.07609910561507852,0.008348935950781287,2.9983192287576914,-0.05460970424303281,2.6327995945883136,1.0,0,init,1
2026-01-14 21:24:15.685,0.25836771051020835,0.7366696014420412,0.08533978131989434,-0.25302171406466084,-0.9647361474255054,-0.0718901525902403,0.009797143610596675,3.007231617178126,-0.055311054419409665,2.6323280263691937,1.0,0,init,1
2026-01-14 21:24:15.735,0.2580257036898796,0.736145856768011,0.08040881614083745,-0.2531750990658926,-0.964909493054982,-0.0688053908564554,0.010856224686492387,3.013761341060369,-0.055819153976231904,2.631969873996654,1.0,0,init,1
2026-01-14 21:24:15.785,0.25774841753765004,0.7357869578708603,0.07707247359618652,-0.2532542966027033,-0.9650252302729039,-0.06674177803924765,0.01158020954727135,3.01813543482668,-0.05618522894117449,2.631775243773647,1.0,0,init,1
2026-01-14 21:24:15.835,0.25761890249483066,0.7355467402005521,0.0751911425019944,-0.2533188044617567,-0.9650849126848032,-0.06555423983310457,0.011972311979562894,3.020641256823071,-0.05635065652496351,2.6316198899704846,1.0,0,init,1
2026-01-14 21:24:15.885,0.25758123806927535,0.7354667284903766,0.07439514806470274,-0.2533567634975222,-0.965105887816326,-0.06506612644492382,0.012139805672866849,3.02167501627181,-0.05643222982772738,2.6315326326057127,1.0,0,init,1
2026-01-14 21:24:15.935,0.25760562701316125,0.7355299915734013,0.07441710372109545,-0.25335831439319095,-0.9651033021845867,-0.06509915113297342,0.012135945039986551,3.021609047698131,-0.056441666234752566,2.6315307457434773,1.0,0,init,1
2026-01-14 21:24:15.985,0.25770485003080623,0.7356687224920401,0.07454093147089372,-0.25335146167660494,-0.9650983699257365,-0.06520695237880135,0.01209241888469057,3.021377563649085,-0.05641121500616286,2.631546244963978,1.0,0,init,1
2026-01-14 21:24:16.035,0.2576544388182829,0.735648287346969,0.07449017188329474,-0.2533397525638449,-0.965104001706052,-0.0651646624933853,0.012116205015506754,3.0214708903250824,-0.056434345749540135,2.6315705613540095,1.0,0,init,1
2026-01-14 21:24:16.085,0.25770949705267165,0.7356629532850247,0.07451386251791695,-0.2533489290756405,-0.9651001576378417,-0.06518969023236049,0.012095873306551862,3.0214126637016454,-0.0564088452194068,2.631550928262807,1.0,0,init,1
2026-01-14 21:24:16.135,0.2576852246938418,0.7356520112362143,0.07449611234321263,-0.25336004945459334,-0.9650981404696236,-0.06517540166555098,0.012100893362671608,3.021443564785399,-0.056412701812919665,2.6315276995565413,1.0,0,init,1
2026-01-14 21:24:16.185,0.25768331868019767,0.7356526146828782,0.07449842811441404,-0.2533471869791604,-0.965101399204746,-0.06517672760026885,0.01210315174276719,3.021441371178586,-0.056416140491864955,2.6315545639024682,1.0,0,init,1
